Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_6425044612146340;0.3839;0.3048;0.8000;0.5000;0.2500;0.1250;0.1562;0.1562;0.1383;0.1416;0.6813;5;6;0.1383;0.2694;0.6654;Qwen 2.5-1.5B
ID_6509414402989975;0.0000;0.0073;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0732;0.8036;0;1;0.0000;0.1789;0.7686;Qwen 2.5-1.5B
ID_6564076531735310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0055;0.6754;0;0;0.0000;0.0055;0.7000;Qwen 2.5-1.5B
ID_6631439861070680;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0101;0.6538;0;0;0.0000;0.0101;0.6604;Qwen 2.5-1.5B
ID_6785547194105600;0.1884;0.2015;0.2000;0.2000;0.2000;0.0455;0.0909;0.1818;0.0303;0.6603;0.3616;2;4;0.0484;0.7033;0.4150;Qwen 2.5-1.5B
ID_6806722604010480;0.5326;0.3602;0.6000;0.4000;0.2500;0.0566;0.0755;0.0943;0.0642;0.3951;0.6228;4;5;0.0720;0.5229;0.6686;Qwen 2.5-1.5B
ID_6912702802413733;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0045;0.7932;0;0;0.0000;0.0045;0.7442;Qwen 2.5-1.5B
ID_6928187292584643;0.2992;0.2786;0.2000;0.4000;0.2500;0.0588;0.2353;0.2941;0.0796;0.2053;0.5998;4;5;0.0943;0.2450;0.6267;Qwen 2.5-1.5B
ID_7027792126979693;0.3907;0.3475;0.4000;0.4000;0.2500;0.0952;0.1905;0.2381;0.0918;0.3160;0.6057;5;6;0.1051;0.3934;0.6137;Qwen 2.5-1.5B
ID_7233450359051249;0.1488;0.2454;0.2000;0.2000;0.3000;0.0222;0.0444;0.1333;0.0089;0.3261;0.7917;2;6;0.0387;0.3533;0.7608;Qwen 2.5-1.5B
ID_7282243679498643;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0063;0.6885;0;0;0.0000;0.0126;0.6505;Qwen 2.5-1.5B
ID_7385883792624886;0.5737;0.4671;0.8000;0.5000;0.4500;0.1333;0.1667;0.3000;0.1239;0.6531;0.6719;5;9;0.1841;0.7347;0.6478;Qwen 2.5-1.5B
ID_7436135069574190;0.2973;0.1918;0.4000;0.3000;0.1500;0.0465;0.0698;0.0698;0.0302;0.1351;0.6925;3;3;0.0302;0.1903;0.7410;Qwen 2.5-1.5B
ID_7527179767450432;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0275;0.5718;0;0;0.0000;0.0421;0.6916;Qwen 2.5-1.5B
ID_7551488096449640;0.4585;0.3804;0.6000;0.4000;0.3500;0.1200;0.1600;0.2800;0.1233;0.0872;0.6408;4;7;0.1647;0.1544;0.6974;Qwen 2.5-1.5B
ID_7581282834093314;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0054;0.6191;0;0;0.0000;0.0054;0.5978;Qwen 2.5-1.5B
ID_7645565922415708;0.0495;0.1028;0.0000;0.1000;0.1000;0.0000;0.0455;0.0909;0.0051;0.1003;0.7838;2;4;0.0126;0.2111;0.7607;Qwen 2.5-1.5B
ID_7669967284860729;0.4288;0.3569;0.8000;0.4000;0.3500;0.1333;0.1333;0.2333;0.0906;0.6667;0.5706;4;7;0.1220;0.8889;0.6089;Qwen 2.5-1.5B
ID_7884742100487918;0.0000;0.0191;0.0000;0.0000;0.0500;0.0000;0.0000;0.0714;0.0000;0.0153;0.6932;0;1;0.0038;0.2404;0.7321;Qwen 2.5-1.5B
ID_7900399551528003;0.3270;0.2908;0.4000;0.2000;0.2000;0.0667;0.0667;0.1333;0.0500;0.2755;0.6863;3;6;0.0674;0.2985;0.6902;Qwen 2.5-1.5B
ID_8049184468038869;0.6938;0.5234;0.8000;0.6000;0.4000;0.0833;0.1250;0.1667;0.1079;0.1923;0.6777;6;8;0.1329;0.2597;0.6392;Qwen 2.5-1.5B
ID_8220266376719566;0.7156;0.6319;0.8000;0.6000;0.5500;0.0952;0.1429;0.2619;0.1355;0.6308;0.5785;6;11;0.1974;0.6396;0.5643;Qwen 2.5-1.5B
ID_8237569228020224;0.0480;0.1185;0.0000;0.1000;0.1500;0.0000;0.0625;0.1875;0.0069;0.1429;0.6747;2;4;0.0276;0.6429;0.7124;Qwen 2.5-1.5B
ID_8241999499678979;0.0942;0.1891;0.2000;0.1000;0.2500;0.0286;0.0286;0.1429;0.0057;0.1366;0.7949;2;7;0.0318;0.2671;0.7880;Qwen 2.5-1.5B
ID_8243102075060800;0.6457;0.4665;0.8000;0.6000;0.4000;0.0816;0.1224;0.1633;0.1031;0.3260;0.7316;6;8;0.1217;0.4357;0.7192;Qwen 2.5-1.5B
ID_8302605179522059;0.6240;0.5217;0.6000;0.7000;0.4500;0.1154;0.2692;0.3462;0.2176;0.3300;0.5508;7;11;0.2540;0.3445;0.4205;Qwen 2.5-1.5B
ID_8351785832221386;0.4039;0.3814;0.4000;0.4000;0.3500;0.0952;0.1905;0.3333;0.0998;0.5591;0.6808;5;8;0.1619;0.6037;0.6939;Qwen 2.5-1.5B
ID_8391182235603982;0.3432;0.4334;0.6000;0.3000;0.5000;0.0750;0.0750;0.2500;0.0750;0.3678;0.7165;3;10;0.1500;0.5288;0.7375;Qwen 2.5-1.5B
ID_8392547704796029;0.0398;0.1643;0.0000;0.1000;0.1500;0.0000;0.1000;0.3000;0.0167;0.1560;0.8263;1;4;0.0458;0.4014;0.7607;Qwen 2.5-1.5B
ID_8462865850328344;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0018;0.7413;0;0;0.0000;0.0292;0.7104;Qwen 2.5-1.5B
ID_8463458737785676;0.2973;0.1918;0.4000;0.3000;0.1500;0.0500;0.0750;0.0750;0.0325;0.1856;0.6957;3;3;0.0325;0.1939;0.6683;Qwen 2.5-1.5B
ID_8492376468047417;0.3684;0.3124;0.4000;0.2000;0.1500;0.0952;0.0952;0.1429;0.0952;0.3861;0.6338;3;4;0.1071;0.4290;0.6850;Qwen 2.5-1.5B
ID_8496716957724133;0.6906;0.4932;0.8000;0.6000;0.4000;0.1111;0.1667;0.2222;0.1456;0.4671;0.6303;6;8;0.1681;0.5433;0.6166;Qwen 2.5-1.5B
ID_8546635518344761;0.3590;0.2953;0.8000;0.4000;0.2500;0.1818;0.1818;0.2273;0.1614;0.2639;0.6998;4;5;0.1820;0.2787;0.7440;Qwen 2.5-1.5B
ID_8563794592947521;0.3335;0.2910;0.4000;0.3000;0.2500;0.0645;0.0968;0.1613;0.0645;0.4196;0.5951;3;5;0.0847;0.5313;0.6641;Qwen 2.5-1.5B
ID_8655277884027052;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0018;0.7470;0;0;0.0000;0.0053;0.7019;Qwen 2.5-1.5B
ID_8721994758453503;0.0850;0.1829;0.2000;0.2000;0.3000;0.0370;0.0741;0.2222;0.0180;0.2183;0.7412;2;6;0.0574;0.5397;0.7113;Qwen 2.5-1.5B
ID_8736721273068415;0.3938;0.3248;0.4000;0.3000;0.2500;0.0476;0.0714;0.1190;0.0468;0.4081;0.7262;3;5;0.0607;0.4159;0.6846;Qwen 2.5-1.5B
ID_8754335906813622;0.8184;0.7086;0.8000;0.8000;0.6500;0.1250;0.2500;0.4062;0.2302;0.2742;0.5336;9;14;0.3486;0.3306;0.6581;Qwen 2.5-1.5B
ID_8814823545159504;0.4349;0.3314;0.8000;0.6000;0.4000;0.1053;0.1579;0.2105;0.1078;0.3300;0.6655;6;8;0.1352;0.3650;0.7066;Qwen 2.5-1.5B
ID_8817420732602033;0.6533;0.4948;0.8000;0.6000;0.4000;0.0816;0.1224;0.1633;0.1099;0.4522;0.7548;6;8;0.1320;0.4696;0.7662;Qwen 2.5-1.5B
ID_8867390850809735;0.0000;0.0355;0.0000;0.0000;0.0500;0.0000;0.0000;0.0357;0.0000;0.0293;0.6803;0;1;0.0024;0.0390;0.6787;Qwen 2.5-1.5B
ID_8903183021436431;0.3054;0.3938;0.2000;0.2000;0.2500;0.0714;0.1429;0.3571;0.0857;0.1453;0.7907;3;6;0.1377;0.2616;0.7206;Qwen 2.5-1.5B
ID_9194357390613404;0.0000;0.1349;0.0000;0.0000;0.1500;0.0000;0.0000;0.1500;0.0000;0.1250;0.8543;0;3;0.0244;0.3125;0.8227;Qwen 2.5-1.5B
ID_9274887847308980;0.0000;0.1087;0.0000;0.0000;0.1000;0.0000;0.0000;0.1429;0.0000;0.0125;0.7035;0;2;0.0146;0.2000;0.7505;Qwen 2.5-1.5B
ID_9342074717900720;0.0269;0.0747;0.0000;0.0000;0.1000;0.0000;0.0000;0.0488;0.0000;0.0932;0.7186;2;5;0.0054;0.1780;0.7235;Qwen 2.5-1.5B
ID_9356303217059472;0.2502;0.1827;0.4000;0.4000;0.2000;0.0690;0.1379;0.1379;0.0670;0.3919;0.6865;5;5;0.0670;0.4111;0.6735;Qwen 2.5-1.5B
ID_9395715443254344;0.5479;0.5269;0.4000;0.6000;0.5000;0.0556;0.1667;0.2778;0.1045;0.1673;0.6379;6;10;0.1687;0.2669;0.6486;Qwen 2.5-1.5B
ID_9513562131313692;0.2835;0.2394;0.4000;0.3000;0.1500;0.1000;0.1500;0.1500;0.0964;0.7619;0.5561;3;5;0.0964;0.8095;0.6116;Qwen 2.5-1.5B
ID_9518540102256518;0.1212;0.2062;0.2000;0.1000;0.2000;0.0435;0.0435;0.1739;0.0145;0.2480;0.6683;2;5;0.0385;0.2920;0.7009;Qwen 2.5-1.5B
ID_9527193250756102;0.2593;0.2775;0.2000;0.3000;0.2500;0.0625;0.1875;0.3125;0.0573;0.6250;0.4699;4;6;0.0894;0.6813;0.4914;Qwen 2.5-1.5B
ID_9703848266137282;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0360;0.7816;0;0;0.0000;0.0378;0.6912;Qwen 2.5-1.5B
ID_0202840339575079;0.2557;0.3324;0.4000;0.3000;0.2500;0.1538;0.2308;0.3846;0.1442;0.4455;0.4763;3;6;0.1995;0.5644;0.5114;Qwen 2.5-1.5B
ID_0321740024191482;0.1563;0.1431;0.4000;0.2000;0.1500;0.0645;0.0645;0.0968;0.0290;0.0821;0.5896;2;3;0.0339;0.1277;0.6734;Qwen 2.5-1.5B
ID_0565062540207457;0.2634;0.2345;0.2000;0.2000;0.1500;0.0417;0.0833;0.1250;0.0521;0.3333;0.5496;3;4;0.0617;0.4077;0.5820;Qwen 2.5-1.5B
ID_2050094723109880;0.1389;0.1640;0.2000;0.1000;0.1500;0.0294;0.0294;0.0882;0.0147;0.1389;0.6602;1;3;0.0256;0.1558;0.6593;Qwen 2.5-1.5B
ID_2158196443144675;0.7592;0.5296;0.8000;0.8000;0.4500;0.0952;0.1905;0.2143;0.1775;0.6588;0.4997;8;9;0.1970;0.7157;0.6086;Qwen 2.5-1.5B
ID_2160668047976488;0.2358;0.2425;0.4000;0.3000;0.2500;0.0870;0.1304;0.2174;0.0911;0.4453;0.5247;3;5;0.1201;0.6953;0.5598;Qwen 2.5-1.5B
ID_3192797452693362;0.0000;0.0453;0.0000;0.0000;0.0500;0.0000;0.0000;0.0312;0.0000;0.0876;0.7745;0;2;0.0024;0.2500;0.6926;Qwen 2.5-1.5B
ID_4629575839285869;0.6055;0.4577;0.6000;0.5000;0.3500;0.0682;0.1136;0.1591;0.0939;0.5455;0.8063;5;7;0.1103;0.5636;0.7552;Qwen 2.5-1.5B
ID_4747666293431338;0.1068;0.1563;0.0000;0.2000;0.2000;0.0000;0.0870;0.1739;0.0169;0.1230;0.7716;2;4;0.0354;0.2044;0.7167;Qwen 2.5-1.5B
ID_6120952417164903;0.7779;0.6395;0.8000;0.7000;0.5500;0.0702;0.1228;0.1930;0.1116;0.5020;0.6003;7;11;0.1515;0.5115;0.6403;Qwen 2.5-1.5B
ID_6372649810646310;0.1098;0.1102;0.0000;0.2000;0.1500;0.0000;0.0513;0.0769;0.0116;0.1212;0.6952;2;3;0.0186;0.1717;0.6791;Qwen 2.5-1.5B
ID_6723353746838236;0.0636;0.0638;0.2000;0.1000;0.0500;0.0455;0.0455;0.0455;0.0114;0.1458;0.6662;2;4;0.0114;0.2036;0.6528;Qwen 2.5-1.5B
ID_7440413221171078;0.2830;0.2510;0.4000;0.4000;0.3000;0.0417;0.0833;0.1250;0.0359;0.5427;0.7313;4;6;0.0494;0.6985;0.7082;Qwen 2.5-1.5B
ID_7796654028353519;0.0963;0.1781;0.2000;0.3000;0.3000;0.0270;0.0811;0.1622;0.0209;0.0898;0.7715;3;7;0.0463;0.1459;0.7247;Qwen 2.5-1.5B
ID_8187863977340227;0.0000;0.0556;0.0000;0.0000;0.1000;0.0000;0.0000;0.0513;0.0000;0.2843;0.7129;0;2;0.0063;0.3676;0.6557;Qwen 2.5-1.5B
ID_8664169441117482;0.2965;0.3149;0.6000;0.4000;0.4000;0.1154;0.1538;0.3077;0.0744;0.2558;0.7151;4;8;0.1395;0.3256;0.7174;Qwen 2.5-1.5B
ID_3532765293459410;0.4478;0.3511;0.6000;0.4000;0.2500;0.0750;0.1000;0.1250;0.0830;0.4154;0.6366;4;5;0.0896;0.4865;0.6826;Qwen 2.5-1.5B
ID_0715975668333522;0.2240;0.1763;0.4000;0.2000;0.1000;0.0741;0.0741;0.0741;0.0333;0.3568;0.5155;2;2;0.0333;0.3756;0.5222;Qwen 2.5-1.5B
ID_2435447165044085;0.4336;0.3122;0.6000;0.4000;0.2500;0.0625;0.0833;0.1042;0.0576;0.0482;0.6425;4;5;0.0628;0.1009;0.7189;Qwen 2.5-1.5B
ID_4916914753471904;0.5316;0.4496;0.6000;0.3000;0.1500;0.2143;0.2143;0.2143;0.1726;0.3059;0.3878;3;3;0.1726;0.3059;0.3806;Qwen 2.5-1.5B
ID_3537062520522134;0.7668;0.5977;0.6000;0.8000;0.6000;0.0769;0.2051;0.3077;0.1489;0.2957;0.4219;9;13;0.2203;0.3139;0.3441;Qwen 2.5-1.5B
ID_3402075097829969;0.6579;0.6117;0.8000;0.6000;0.6000;0.1333;0.2000;0.4000;0.1600;0.2812;0.4425;6;12;0.2770;0.2917;0.3914;Qwen 2.5-1.5B
ID_3774796917452801;0.3030;0.2920;0.2000;0.3000;0.2000;0.0400;0.1200;0.1600;0.0328;0.3196;0.6441;5;6;0.0461;0.3299;0.5044;Qwen 2.5-1.5B
ID_7057449448661416;0.2403;0.2937;0.2000;0.2000;0.1500;0.1000;0.2000;0.3000;0.0700;0.7716;0.5017;3;4;0.0950;0.8025;0.6034;Qwen 2.5-1.5B
ID_5527724436785061;0.0678;0.1885;0.0000;0.0000;0.2500;0.0000;0.0000;0.2381;0.0000;0.2406;0.6674;4;9;0.0391;0.4866;0.7302;Qwen 2.5-1.5B
ID_7506578377321090;0.4824;0.3395;0.6000;0.6000;0.3500;0.1154;0.2308;0.2692;0.1525;0.2618;0.6090;6;7;0.1717;0.3041;0.6049;Qwen 2.5-1.5B
ID_2346700109498656;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1623;0.7418;0;0;0.0000;0.1623;0.7418;Qwen 2.5-1.5B
ID_3172179226768630;0.5322;0.3807;0.6000;0.5000;0.3000;0.0750;0.1250;0.1500;0.0872;0.3448;0.5130;6;7;0.0987;0.3793;0.6376;Qwen 2.5-1.5B
ID_6041333024387123;0.4435;0.3977;0.4000;0.3000;0.3000;0.0541;0.0811;0.1622;0.0656;0.4375;0.3503;4;7;0.0959;0.4716;0.3447;Qwen 2.5-1.5B
ID_9002048584203951;0.1334;0.3205;0.2000;0.2000;0.3000;0.0769;0.1538;0.4615;0.0308;0.7703;0.5904;2;6;0.1319;0.8514;0.6211;Qwen 2.5-1.5B
ID_0934428004504955;0.0000;0.0396;0.0000;0.0000;0.0500;0.0000;0.0000;0.0244;0.0000;0.2015;0.6368;0;1;0.0022;0.3080;0.6745;Qwen 2.5-1.5B
ID_2662364620923506;0.3301;0.3544;0.4000;0.2000;0.2000;0.1176;0.1176;0.2353;0.0980;0.5745;0.6209;2;4;0.1284;0.6383;0.6358;Qwen 2.5-1.5B
ID_7645303175022454;0.5630;0.5072;0.4000;0.6000;0.5000;0.0556;0.1667;0.2778;0.1062;0.6575;0.4607;6;10;0.1703;0.7244;0.4943;Qwen 2.5-1.5B
ID_4185521570721716;0.2148;0.1709;0.4000;0.2000;0.1500;0.0800;0.0800;0.1200;0.0333;0.4550;0.7017;3;4;0.0393;0.4845;0.6785;Qwen 2.5-1.5B
ID_0469666950995989;0.8548;0.5900;1.0000;0.9000;0.5000;0.1163;0.2093;0.2326;0.2093;0.5808;0.5406;9;10;0.2287;0.5883;0.5032;Qwen 2.5-1.5B
ID_2929963416385218;0.6137;0.4295;0.6000;0.5000;0.3000;0.0811;0.1351;0.1622;0.1092;0.3457;0.6231;6;7;0.1182;0.3830;0.6828;Qwen 2.5-1.5B
ID_6446047463034654;0.1409;0.1503;0.2000;0.2000;0.2000;0.0294;0.0588;0.1176;0.0143;0.0930;0.6718;4;6;0.0260;0.2420;0.6414;Qwen 2.5-1.5B
ID_3555567955507382;0.2489;0.1606;0.4000;0.2000;0.1000;0.0625;0.0625;0.0625;0.0365;0.0531;0.2641;2;2;0.0365;0.0531;0.2641;Qwen 2.5-1.5B
ID_0925726638062356;0.0943;0.0917;0.2000;0.1000;0.1500;0.0233;0.0233;0.0698;0.0233;0.0087;0.6181;1;3;0.0312;0.0427;0.6666;Qwen 2.5-1.5B
ID_8293766070107110;0.4329;0.2794;0.6000;0.4000;0.2000;0.0714;0.0952;0.0952;0.0646;0.2983;0.3986;4;4;0.0646;0.3153;0.3137;Qwen 2.5-1.5B
ID_2538869394815421;0.3566;0.3764;0.4000;0.2000;0.2000;0.1333;0.1333;0.2667;0.1111;0.2374;0.6640;2;4;0.1450;0.3094;0.6658;Qwen 2.5-1.5B
ID_7426592963217111;0.5638;0.4024;0.8000;0.4000;0.2000;0.1481;0.1481;0.1481;0.1481;0.1473;0.2997;4;4;0.1481;0.1473;0.2997;Qwen 2.5-1.5B
ID_2957078821185186;0.1610;0.1039;0.2000;0.2000;0.1000;0.0417;0.0833;0.0833;0.0197;0.1327;0.7505;2;2;0.0197;0.1549;0.6612;Qwen 2.5-1.5B
ID_5183458350445779;0.4886;0.3487;0.6000;0.4000;0.2000;0.1034;0.1379;0.1379;0.0979;0.1847;0.7211;4;4;0.0979;0.1989;0.7432;Qwen 2.5-1.5B
ID_7216933992248038;0.7722;0.5153;0.8000;0.7000;0.4000;0.1000;0.1750;0.2000;0.1567;0.3372;0.7655;7;8;0.1749;0.3372;0.7901;Qwen 2.5-1.5B
ID_7495729402863374;0.0472;0.0834;0.2000;0.1000;0.1500;0.0250;0.0250;0.0750;0.0083;0.1639;0.7436;1;3;0.0169;0.2295;0.7345;Qwen 2.5-1.5B
ID_9157872297410868;0.1860;0.1358;0.4000;0.2000;0.1000;0.0833;0.0833;0.0833;0.0486;0.0221;0.3496;2;2;0.0486;0.0221;0.3496;Qwen 2.5-1.5B
ID_8807333466702951;0.1473;0.2860;0.4000;0.3000;0.3500;0.0714;0.1071;0.2500;0.0369;0.4805;0.6566;3;7;0.0917;0.5326;0.6778;Qwen 2.5-1.5B
ID_9836776931160228;0.3922;0.3283;0.6000;0.5000;0.3000;0.1667;0.2778;0.3333;0.1568;0.2906;0.6257;5;6;0.1743;0.3248;0.7078;Qwen 2.5-1.5B
ID_7082447037374118;0.3531;0.3507;0.4000;0.6000;0.4000;0.0556;0.1667;0.2222;0.0869;0.4800;0.6799;7;10;0.1124;0.6686;0.6931;Qwen 2.5-1.5B
ID_9140990601961322;0.0721;0.1896;0.2000;0.2000;0.3000;0.0333;0.0667;0.2000;0.0179;0.1781;0.7095;2;6;0.0569;0.2466;0.6940;Qwen 2.5-1.5B
ID_4068903193779093;0.0000;0.1095;0.0000;0.0000;0.1500;0.0000;0.0000;0.1875;0.0000;0.0678;0.6575;0;3;0.0238;0.1017;0.6814;Qwen 2.5-1.5B
ID_8528934713225115;0.1696;0.1094;0.4000;0.2000;0.1000;0.0526;0.0526;0.0526;0.0307;0.2478;0.2958;2;2;0.0307;0.2478;0.2958;Qwen 2.5-1.5B
ID_1686212165863890;0.3779;0.3191;0.8000;0.4000;0.3000;0.1250;0.1250;0.1875;0.1250;0.2169;0.6355;5;7;0.1504;0.2462;0.6720;Qwen 2.5-1.5B
ID_2391615767440759;0.6325;0.5725;0.8000;0.5000;0.4500;0.2000;0.2500;0.4500;0.2317;0.2778;0.4085;5;9;0.3260;0.2963;0.3507;Qwen 2.5-1.5B
ID_6201224121456969;0.4303;0.3498;0.8000;0.6000;0.4000;0.0889;0.1333;0.1778;0.0860;0.5468;0.7255;6;8;0.1091;0.6034;0.7548;Qwen 2.5-1.5B
ID_0251394799200508;0.6547;0.4622;0.8000;0.6000;0.3500;0.1429;0.2143;0.2500;0.1685;0.1570;0.5748;6;7;0.1912;0.1570;0.6525;Qwen 2.5-1.5B
ID_0373061112091020;0.4819;0.3876;0.6000;0.5000;0.3500;0.0769;0.1282;0.1795;0.0784;0.2116;0.6812;5;8;0.1014;0.2457;0.7271;Qwen 2.5-1.5B
ID_8479803539567479;0.3664;0.3123;0.2000;0.3000;0.2000;0.0435;0.1304;0.1739;0.0710;0.3372;0.7745;6;7;0.0868;0.3487;0.7367;Qwen 2.5-1.5B
ID_7729955482153416;0.0663;0.0824;0.0000;0.1000;0.1000;0.0000;0.0323;0.0645;0.0036;0.0601;0.7853;1;2;0.0094;0.1802;0.7960;Qwen 2.5-1.5B
ID_5305326747268396;0.0336;0.0221;0.0000;0.1000;0.0500;0.0000;0.0286;0.0286;0.0048;0.0275;0.7392;1;1;0.0048;0.0275;0.6578;Qwen 2.5-1.5B
ID_0845421586641237;0.1447;0.0934;0.4000;0.2000;0.1000;0.0800;0.0800;0.0800;0.0360;0.0927;0.7158;2;2;0.0360;0.1028;0.7151;Qwen 2.5-1.5B
ID_1324132789176127;0.3863;0.2928;0.8000;0.5000;0.3000;0.1053;0.1316;0.1579;0.1164;0.2907;0.7127;5;7;0.1296;0.3140;0.7362;Qwen 2.5-1.5B
ID_3790201696145434;0.1950;0.1838;0.2000;0.3000;0.2000;0.0385;0.1154;0.1538;0.0610;0.1774;0.7911;3;4;0.0691;0.2264;0.7683;Qwen 2.5-1.5B
ID_4299344810509965;0.5658;0.4951;1.0000;0.6000;0.4500;0.1613;0.1935;0.2903;0.1828;0.1141;0.6518;6;9;0.2411;0.1242;0.6944;Qwen 2.5-1.5B
ID_4897726772361601;0.5265;0.4303;0.8000;0.6000;0.3500;0.1250;0.1875;0.2188;0.1281;0.3723;0.5440;6;8;0.1479;0.3804;0.5604;Qwen 2.5-1.5B
ID_5840732667923853;0.0126;0.0204;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0806;0.7413;1;2;0.0000;0.0905;0.7851;Qwen 2.5-1.5B
ID_6216261423282706;0.5271;0.5209;0.6000;0.4000;0.4500;0.0698;0.0930;0.2093;0.0772;0.2691;0.6637;4;10;0.1286;0.4202;0.6528;Qwen 2.5-1.5B
ID_7181616799746888;0.1473;0.0969;0.6000;0.3000;0.1500;0.1154;0.1154;0.1154;0.0737;0.2058;0.7368;3;3;0.0737;0.2383;0.7501;Qwen 2.5-1.5B
ID_7572366766177648;0.5384;0.4332;0.6000;0.4000;0.3500;0.0667;0.0889;0.1556;0.0778;0.2232;0.6602;4;7;0.1028;0.2789;0.6228;Qwen 2.5-1.5B
ID_8006865596138564;0.0000;0.1598;0.0000;0.0000;0.2000;0.0000;0.0000;0.1538;0.0000;0.1196;0.6594;0;4;0.0232;0.2412;0.6879;Qwen 2.5-1.5B
ID_8318944131166018;0.3005;0.2852;0.2000;0.4000;0.3000;0.0435;0.1739;0.2609;0.0592;0.4852;0.7514;4;6;0.0964;0.5207;0.6998;Qwen 2.5-1.5B
ID_8730904907286096;0.2201;0.1670;0.2000;0.1000;0.1000;0.0400;0.0400;0.0800;0.0400;0.0757;0.6887;1;2;0.0457;0.0940;0.7133;Qwen 2.5-1.5B
ID_8892459126928726;0.3843;0.4449;0.4000;0.3000;0.4500;0.0333;0.0500;0.1500;0.0312;0.1160;0.7207;3;9;0.0758;0.2471;0.6681;Qwen 2.5-1.5B
ID_8971623116160175;0.5813;0.3752;0.8000;0.7000;0.3500;0.0784;0.1373;0.1373;0.1001;0.2361;0.5478;7;7;0.1001;0.2361;0.6395;Qwen 2.5-1.5B
ID_8336765967978370;0.1258;0.1208;0.2000;0.2000;0.1500;0.0323;0.0645;0.0968;0.0233;0.1770;0.6174;2;3;0.0321;0.1770;0.5799;Qwen 2.5-1.5B
ID_5680428710939826;0.3282;0.2343;0.2000;0.2000;0.1000;0.0312;0.0625;0.0625;0.0417;0.2087;0.2846;4;4;0.0417;0.2261;0.3013;Qwen 2.5-1.5B
ID_4692364565124711;0.5609;0.3620;0.6000;0.4000;0.2000;0.0938;0.1250;0.1250;0.1146;0.3561;0.7289;5;5;0.1146;0.3561;0.7145;Qwen 2.5-1.5B
ID_1717412318563908;0.0000;0.0189;0.0000;0.0000;0.0500;0.0000;0.0000;0.0294;0.0000;0.0181;0.6906;0;1;0.0017;0.0453;0.7213;Qwen 2.5-1.5B
ID_7254844415865063;0.0000;0.0329;0.0000;0.0000;0.0500;0.0000;0.0000;0.0312;0.0000;0.0960;0.5951;0;1;0.0016;0.2254;0.6516;Qwen 2.5-1.5B
ID_7797886762703247;0.2773;0.2701;0.4000;0.3000;0.2000;0.0741;0.1111;0.1481;0.0926;0.2393;0.6348;4;8;0.1004;0.3436;0.6715;Qwen 2.5-1.5B
ID_2835093153489923;0.4562;0.3330;0.4000;0.4000;0.2000;0.0909;0.1818;0.1818;0.1167;0.3971;0.6867;6;6;0.1167;0.4080;0.7193;Qwen 2.5-1.5B
ID_0426611082211389;0.5101;0.3292;0.8000;0.4000;0.2000;0.1212;0.1212;0.1212;0.0975;0.0537;0.5407;4;4;0.0975;0.0578;0.4741;Qwen 2.5-1.5B
ID_9071551767043294;0.5334;0.4493;0.4000;0.6000;0.5000;0.0488;0.1463;0.2439;0.0874;0.0990;0.7178;6;10;0.1437;0.2079;0.7059;Qwen 2.5-1.5B
ID_3412816427200150;0.4690;0.3027;0.6000;0.3000;0.1500;0.0652;0.0652;0.0652;0.0652;0.1244;0.7161;3;3;0.0652;0.1345;0.6977;Qwen 2.5-1.5B
ID_1510655084439926;0.3196;0.2433;0.2000;0.1000;0.0500;0.0500;0.0500;0.0500;0.0500;0.2006;0.5975;2;2;0.0500;0.2675;0.6028;Qwen 2.5-1.5B
ID_2918420759847932;0.2796;0.2413;0.4000;0.2000;0.1500;0.0952;0.0952;0.1429;0.0952;0.3452;0.6771;2;3;0.1028;0.3968;0.6371;Qwen 2.5-1.5B
ID_2941335797138677;0.2201;0.1948;0.2000;0.1000;0.0500;0.0769;0.0769;0.0769;0.0769;0.0655;0.6759;1;1;0.0769;0.0835;0.6810;Qwen 2.5-1.5B
ID_3107924103069456;0.1986;0.1282;0.4000;0.3000;0.1500;0.0444;0.0667;0.0667;0.0400;0.1218;0.7579;3;3;0.0400;0.1490;0.7339;Qwen 2.5-1.5B
